"RG","TG","COEF","RE"
"FP325317.1","CLCA4","-0.452578849489141","2.73766118990369"
"AC006329.1","CLCA4","0.584202872720409","1.58945592727861"
"MAPT-IT1","CLCA4","0.579724501820274","1.76211527067753"
"AL032819.2","CLCA4","0.384520101087904","1.17225635288192"
"AC093642.3","CLCA4","0.728400761972372","3.78260348362506"
"LINC01488","CLCA4","0.29508071249978","0.658942085752045"
"AC093817.2","CLCA4","0.907769684292239","3.72479121776616"
"AUXG01000058.1","CLCA4","-0.266431184267115","2.84855745173929"
"AL591845.1","CLCA4","0.725671881488081","5.65977662215932"
"AC011246.1","CLCA4","0.475847081187429","1.73365132511713"
"AC106045.1","CLCA4","0.657463545485328","2.48547850201753"
"AL450345.2","CLCA4","0.564289635375714","2.93550419795686"
"AL078582.2","CLCA4","0.551930123705959","2.98158552959938"
"EFCAB1","MARCO","-0.324268305402785","2.42403111882601"
"CAMK2B","MARCO","-0.454853770705067","3.4663654103382"
"COL11A1","MARCO","-0.313884824097807","2.18019218412726"
"SEZ6","MARCO","0.267779629115274","0.771942777515447"
"TUBA3D","MARCO","-0.325547539197287","1.54864564555836"
"SMC1B","MARCO","-0.330558147745298","1.48553178973472"
"BRINP1","MARCO","-0.322317511989428","2.70995217464531"
"SLC4A4","MARCO","0.332674397627939","2.95466217137775"
"MISP","MARCO","-0.282525600328034","1.97068311901675"
"TPTEP1","MARCO","-0.296517491194768","3.12986152885072"
"MLC1","MARCO","0.326030882765656","1.46137150546462"
"CHRDL1","MARCO","0.601022782816974","8.17555865248037"
"CBLN1","MARCO","0.376943725386752","2.32421469412966"
"CRYM","MARCO","-0.270775882832869","1.54948410440745"
"FAM189A1","MARCO","0.336246486247897","1.60379755133238"
"AMH","MARCO","-0.246974398755535","0.89251285063039"
"HAS1","MARCO","0.637577161408265","3.67293612168209"
"FAM83E","MARCO","-0.299988029699094","2.03576363066331"
"OGN","MARCO","0.422492040597195","5.28927817946596"
"CCL7","MARCO","0.583750599843463","0.564611499468088"
"KRT32","MARCO","-0.247462182166788","1.12340901223066"
"B3GAT1","MARCO","-0.272683558651423","2.02382631085729"
"HPX","MARCO","-0.300992882780502","2.32412037506426"
"RASAL1","MARCO","-0.384057704375508","2.78792760369919"
"NME5","MARCO","-0.321191748196507","2.48006702684768"
"HGD","MARCO","-0.269362075499709","1.89237153640521"
"SMYD1","MARCO","-0.393705754138292","3.53140353556435"
"OPRD1","MARCO","0.254882430198781","1.11851000094169"
"CNNM1","MARCO","-0.297169876478231","2.03368012171243"
"KCNIP2","MARCO","0.48073688594412","5.41140019107536"
"HOXC13","MARCO","-0.273404879434143","1.51436264787289"
"C4BPB","MARCO","0.309252663801199","1.74903098118277"
"H1-3","MARCO","-0.280158173837719","0.602393235569522"
"FLRT3","MARCO","-0.418803805009016","3.58060482962016"
"GDF5","MARCO","0.253968653258791","1.45589702605653"
"WNK4","MARCO","-0.381478221303641","3.19877354840481"
"FOXA1","MARCO","-0.333654089048513","3.75000970548064"
"LBP","MARCO","0.496499434586006","3.76356366419164"
"TNNI3","MARCO","-0.328499093386589","0.399902846257636"
"TNNT3","MARCO","0.558382925531366","4.7297948396381"
"TNS4","MARCO","-0.356106323197756","4.04272298692487"
"CLEC10A","MARCO","0.766400303946597","6.69712836538583"
"ACY3","MARCO","-0.427678494340754","2.29072578978863"
"ALDH3B2","MARCO","-0.334192464056987","3.55352018307888"
"CHRM3","MARCO","-0.406184525409911","3.05989895104041"
"PEBP4","MARCO","-0.257805645317346","1.60417431670705"
"MSI1","MARCO","-0.414702826173603","2.85794303765631"
"SCN2A","MARCO","-0.427985150062212","3.77836570575453"
"GABBR2","MARCO","-0.329536083227704","1.03922842459447"
"IL33","MARCO","0.347792659495782","4.19062274133878"
"DNASE2B","MARCO","0.316628703022667","1.20014595683547"
"COL2A1","MARCO","-0.444954696842254","3.23847375638256"
"HDC","MARCO","0.472093281707217","3.26410286374937"
"STAC2","MARCO","-0.272772890503552","3.2886173304997"
"CYP4B1","MARCO","0.536308971071796","5.37256789630698"
"DCDC2","MARCO","-0.321255656522151","2.90757684607499"
"SLC22A3","MARCO","0.306309733805783","2.77476750108588"
"GPR158","MARCO","0.246488567697088","1.10139921910194"
"HSPB8","MARCO","0.437530291824954","5.10470866025021"
"ZSCAN1","MARCO","-0.339826913502566","1.57767821101628"
"CCNO","MARCO","-0.271908595436403","1.80777414362868"
"SLC16A12","MARCO","-0.279953312384223","2.0114553126164"
"PART1","MARCO","-0.402499747210278","2.9143130357435"
"SPHKAP","MARCO","-0.409156690102334","2.8952667098451"
"CHST9","MARCO","-0.399887229039041","3.56768657173834"
"GPR15","MARCO","-0.353178587143687","1.90161027384092"
"GLYATL2","MARCO","-0.338865056763194","3.03778235223669"
"AZGP1","MARCO","-0.253196498043568","3.85658794603356"
"S100A9","MARCO","0.468552529110759","4.69381329223825"
"INAVA","MARCO","-0.36227416034106","2.54742951167615"
"ALB","MARCO","-0.292739344402544","2.70057566964966"
"PCOLCE2","MARCO","0.654627659948407","7.55755334283664"
"GRIK3","MARCO","-0.2962925241099","2.8537542579853"
"NPY1R","MARCO","0.327770093238042","3.78634389452752"
"SBSPON","MARCO","-0.27744153002609","2.75008941634358"
"CPA6","MARCO","-0.277572988668575","1.03511711819165"
"PTCHD1","MARCO","-0.430343861171049","3.99058385320349"
"OXGR1","MARCO","-0.318863848028716","2.2347258488261"
"RIC3","MARCO","-0.427671383566332","3.96580291506362"
"LMO1","MARCO","0.336788482206008","0.862908785830238"
"GPD1","MARCO","0.502336086382957","7.0052015222169"
"KLK2","MARCO","-0.368883493076361","1.46931752562116"
"GNG4","MARCO","-0.243655181397998","1.50369912584517"
"CAVIN2","MARCO","0.383557916431971","4.83012101212094"
"RSPO1","MARCO","-0.403489789191122","3.05866566747068"
"MUC15","MARCO","-0.370895431034025","3.2677231604277"
"BNC1","MARCO","-0.387144783379145","2.66143986656766"
"CST2","MARCO","0.307951066984011","0.580856114441741"
"SYT9","MARCO","-0.278159237576204","1.79341372715677"
"FUT3","MARCO","-0.250404543847388","1.40712130474584"
"CCL19","MARCO","0.353187478353047","2.92059135868562"
"AGR3","MARCO","-0.271959296738458","2.4872712846652"
"FAM166C","MARCO","-0.379283803814676","1.76597670212707"
"AC020659.1","MARCO","-0.408400423876987","2.46692731084359"
"IGDCC3","MARCO","-0.301879638854786","1.82973001298666"
"UGT8","MARCO","-0.400183441795325","3.3542544030937"
"GRIK1-AS1","MARCO","-0.38374117680855","2.45766634127316"
"LEP","MARCO","0.577789928530327","7.26013138534119"
"PHYHD1","MARCO","-0.285706769575178","2.97949678115459"
"NRIP3","MARCO","-0.282961411994847","2.46291675234954"
"ALOX15B","MARCO","-0.290941177145361","2.74735604120866"
"NLRP8","MARCO","-0.299626933342061","0.990705547731138"
"OR7E22P","MARCO","-0.356235516927054","1.71250030841156"
"TPRXL","MARCO","-0.269361704631403","1.1706119307349"
"OXTR","MARCO","-0.353533697546886","4.45935511632682"
"C17orf77","MARCO","-0.260587790263766","0.612067539409134"
"TFDP3","MARCO","-0.339232979771681","1.3425307566111"
"FAM3B","MARCO","-0.400489025750051","3.5670713613943"
"KCNH8","MARCO","-0.424552144663379","2.96797304303191"
"MFSD6L","MARCO","-0.370614094201333","2.12083618250418"
"NAT8L","MARCO","0.489722028778524","5.55002943893605"
"SERPINA11","MARCO","-0.280737357509327","1.92067268150731"
"NWD1","MARCO","-0.312286416415975","2.07076909970124"
"C9orf152","MARCO","-0.420289221466219","3.84479487367253"
"IL1RAPL2","MARCO","-0.413294045453905","2.16921638344149"
"PTPRT","MARCO","-0.36640250017859","3.83404859003143"
"MYBPC1","MARCO","-0.401811307687293","4.01363033966861"
"CCDC196","MARCO","-0.316667746969027","0.859376091535474"
"CACNA1H","MARCO","0.342103931362119","2.86274856020679"
"ELOVL2","MARCO","-0.276502634522204","2.52530438212213"
"CAPN8","MARCO","-0.300260948081015","2.79081141734325"
"AARD","MARCO","-0.387239602346349","3.4077834104712"
"MT1A","MARCO","0.58939695282059","3.77837028300877"
"IGLV2-18","MARCO","-0.280626598493612","1.909985153048"
"AL512378.1","MARCO","-0.27039147943376","1.21430666038843"
"RAB6C","MARCO","-0.403059899097625","2.37364932629044"
"LINC01124","MARCO","0.360476128712547","1.71584369970547"
"AL133387.1","MARCO","-0.343406850216795","0.62415500195272"
"LINC01671","MARCO","-0.424425380286369","2.21142225091304"
"AL136366.1","MARCO","-0.36294731262817","2.03209528708075"
"CADM3-AS1","MARCO","0.402650004926355","3.02546971755084"
"HSD11B1-AS1","MARCO","0.52628196954448","3.87545992100164"
"LINC01198","MARCO","-0.389246025748529","2.03014477377375"
"ZBED9","MARCO","-0.528528210825825","4.08904979254298"
"AC005064.1","MARCO","-0.4077399909162","1.85719605352379"
"FAR2P3","MARCO","-0.358754596249092","0.960575135872163"
"ARHGDIG","MARCO","0.600409850480076","2.53111016372577"
"PEG10","MARCO","-0.396001383756924","4.88223699400839"
"ABCC13","MARCO","0.316781637831888","0.607545817831446"
"APELA","MARCO","-0.495477738814537","2.18782862703776"
"LINC00992","MARCO","-0.334760283523039","0.972778085755544"
"LINC00939","MARCO","-0.391818529158866","1.58926217329969"
"AC091182.1","MARCO","0.351200350070767","1.98475786599043"
"AC011632.1","MARCO","-0.360311722922001","1.58408044298874"
"LINC01152","MARCO","-0.449571384227025","3.62836269897226"
"AP000851.1","MARCO","-0.377589725287322","2.50348270522606"
"HP","MARCO","0.525226245643883","3.18429209392715"
"AL121790.1","MARCO","-0.31858947616908","1.45707518406379"
"AL133370.1","MARCO","-0.408107622804557","2.1125284651633"
"TMEM179","MARCO","0.263817330769929","0.778264723301189"
"AL121790.2","MARCO","-0.282159887137477","0.758360259878137"
"AC013726.1","MARCO","-0.313340544155244","1.68770510690709"
"FRRS1L","MARCO","-0.427555711036085","2.54052299963485"
"AC237221.1","MARCO","0.251908085299629","1.20494504602515"
"AL035425.3","MARCO","-0.351857471622936","1.27221596483168"
"AC023421.1","MARCO","0.436707055230489","2.45435521900854"
"LINC01929","MARCO","0.366021845536703","1.10315150591179"
"AC010329.1","MARCO","-0.42449500822216","3.36524664593617"
"FP325317.1","MARCO","0.496251986029715","3.00184112470059"
"MAPT-IT1","MARCO","-0.291091066178953","0.884792709746047"
"AC093642.3","MARCO","-0.367585370515441","1.90888007760493"
"AC093817.2","MARCO","-0.366760990264169","1.50490607826401"
"AUXG01000058.1","MARCO","0.411882960961034","4.40365973268998"
"AL591845.1","MARCO","-0.261223205094924","2.03737395243978"
"AC011246.1","MARCO","-0.312122313779021","1.13715368712851"
"AC106045.1","MARCO","-0.280968884217518","1.06217618642717"
"AL450345.2","MARCO","-0.318186464089932","1.65524518352556"
"AL078582.2","MARCO","-0.284567603204624","1.53726461279309"
"CAMK2B","EFCAB1","0.559104481897263","4.26084285024075"
"COL11A1","EFCAB1","0.478741997046391","3.3252628991352"
"TUBA3D","EFCAB1","0.539951633772145","2.5685764620282"
"ACTN2","EFCAB1","-0.332989932634076","1.29386622588206"
"SMC1B","EFCAB1","0.658512324465722","2.95936130631906"
"BRINP1","EFCAB1","0.816193572741296","6.86231887845532"
"SLC4A4","EFCAB1","-0.437537752081324","3.88601062733471"
"CXCL2","EFCAB1","0.267115855561595","2.74013303879268"
"NKAIN1","EFCAB1","0.277089214522785","1.68791916968963"
"CEACAM6","EFCAB1","0.708969633168407","5.24728696342747"
"TMPRSS11E","EFCAB1","0.514645854601186","2.25738665087241"
"PGC","EFCAB1","0.336996192090864","1.02037995428635"
"MISP","EFCAB1","0.728824956660994","5.08372705745003"
"TPTEP1","EFCAB1","0.644690698755594","6.80496994599767"
"CHRDL1","EFCAB1","-0.419738545695087","5.70959570443106"
"CBLN1","EFCAB1","-0.571451214648935","3.52353738930808"
"CRYM","EFCAB1","0.463868041292358","2.65443195681045"
"PRSS33","EFCAB1","0.411405996081153","0.755093106112424"
"AMH","EFCAB1","0.393817957506777","1.42317418183788"
"CASP14","EFCAB1","0.374621981262005","1.07773922999134"
"HAS1","EFCAB1","-0.405461323722713","2.33576989890416"
"FAM83E","EFCAB1","0.803488792374224","5.45259510121704"
"ATRNL1","EFCAB1","0.589220531425433","4.28373733383939"
"KRT32","EFCAB1","0.810212880211077","3.67813959888633"
"B3GAT1","EFCAB1","0.694708357452999","5.15604629461034"
"HPX","EFCAB1","0.677057754408666","5.22791006744154"
"LIN7A","EFCAB1","0.313526364091582","3.10748732624894"
"CUX2","EFCAB1","0.536800000074442","3.4444168349591"
"RASAL1","EFCAB1","0.842139686790201","6.11320760454641"
"NME5","EFCAB1","0.750781077092858","5.79712089159902"
"HGD","EFCAB1","0.711239759132731","4.99673115914913"
"SMYD1","EFCAB1","0.723028000654231","6.48530942457474"
"PLA2G2D","EFCAB1","0.357445525292656","1.91367448148314"
"SLC8A2","EFCAB1","0.443550018979246","1.67715467600716"
"RARRES1","EFCAB1","0.66657477624163","7.45281346821636"
"CNNM1","EFCAB1","0.839779935346497","5.74702853925448"
"KCNIP2","EFCAB1","-0.441748449935409","4.97252804243022"
"SPINK4","EFCAB1","0.347520214717546","0.43895899097454"
"HOXC13","EFCAB1","0.770625482572202","4.26841850343593"
"C4BPB","EFCAB1","0.462678408009781","2.61675634410588"
"H1-3","EFCAB1","0.429958848155985","0.924493110996849"
"CXCL6","EFCAB1","0.590294966535748","2.7838310540229"
"FLRT3","EFCAB1","0.855965896027239","7.31816565334047"
"SLURP1","EFCAB1","0.470929652625581","0.949478899430287"
"WNK4","EFCAB1","0.819118168766898","6.86847475149515"
"KRT17","EFCAB1","0.822209092130603","11.1501277690762"
"FOXA1","EFCAB1","0.856303753876571","9.62418113032551"
"LBP","EFCAB1","-0.298138148411891","2.25994598202911"
"EPO","EFCAB1","0.344398187269773","0.702245302333175"
"TNNT3","EFCAB1","-0.601539057358912","5.0953498025203"
"TNS4","EFCAB1","0.905466357264029","10.279372810703"
"CLEC10A","EFCAB1","-0.27201765421323","2.37700473047317"
"ACY3","EFCAB1","0.850830345416706","4.55720603390436"
"ALDH3B2","EFCAB1","0.800007189519671","8.50660023884201"
"CHRM3","EFCAB1","0.578010010716827","4.3543072540698"
"PEBP4","EFCAB1","0.311669980006307","1.93934068666059"
"SPX","EFCAB1","-0.426016405709637","3.88696656348573"
"MSI1","EFCAB1","0.854705736470298","5.89024273436621"
"HRK","EFCAB1","0.613808635560899","3.75364917306706"
"EMX1","EFCAB1","0.430347874159965","1.20027794931152"
"SCN2A","EFCAB1","0.853346084669693","7.53356414582886"
"GABBR2","EFCAB1","0.511686167886794","1.61365882889474"
"CLCA2","EFCAB1","0.426609042238849","4.0265126579776"
"COL2A1","EFCAB1","0.806454742443287","5.86954702950071"
"STAC2","EFCAB1","0.864669548639208","10.4246696127349"
"PADI3","EFCAB1","0.355680652896825","1.46220690357923"
"CYP4B1","EFCAB1","-0.419181661664945","4.19922481192322"
"DCDC2","EFCAB1","0.835836718619269","7.56487688486542"
"SLC22A3","EFCAB1","-0.568657264363447","5.15129466115029"
"CHRNA6","EFCAB1","0.301686639471365","0.445623700610958"
"CDH22","EFCAB1","0.510005267723796","2.66597429108584"
"GPR158","EFCAB1","-0.336282032242387","1.50262858505041"
"GFRA1","EFCAB1","0.387532965015114","4.99568245583353"
"ASTN1","EFCAB1","0.589230423927319","4.5379729284731"
"HSPB8","EFCAB1","-0.25023069124411","2.91946592160811"
"ZSCAN1","EFCAB1","0.766335508274923","3.55778422983648"
"CCNO","EFCAB1","0.800958156641536","5.32514039646724"
"SLC16A12","EFCAB1","0.399909671959393","2.8733377982876"
"PART1","EFCAB1","0.848106115432858","6.14074101917011"
"STK32B","EFCAB1","0.302304952318004","2.81632004694423"
"ZIC1","EFCAB1","0.365668665842611","1.60225319326902"
"C16orf89","EFCAB1","0.487468992288323","5.05823143761723"
"SPHKAP","EFCAB1","0.831475831247283","5.88367330288292"
"CHST9","EFCAB1","0.882629662678391","7.87458504969711"
"GPR15","EFCAB1","0.612260795245076","3.2965798632474"
"CYP4Z2P","EFCAB1","0.529031342327838","3.72529784764008"
"GLYATL2","EFCAB1","0.782698727748451","7.01656407120762"
"TFF2","EFCAB1","0.36884022948081","0.732308691725323"
"AZGP1","EFCAB1","0.733539989473684","11.1729881858438"
"DCD","EFCAB1","0.513076612945472","2.34580994066702"
"BRINP3","EFCAB1","0.413201100822659","1.57263104677006"
"IL20","EFCAB1","0.442193472431123","1.60122575303718"
"ACTG2","EFCAB1","0.760235063232995","10.0187621799818"
"INAVA","EFCAB1","0.887509326237189","6.24076375586919"
"ALB","EFCAB1","0.69441637845165","6.40612207450329"
"PTX3","EFCAB1","0.502338123342059","4.38996611994868"
"PCOLCE2","EFCAB1","-0.495151810742103","5.71643462602928"
"GRIK3","EFCAB1","0.74902150158611","7.21423298105578"
"PRSS12","EFCAB1","0.394122590625102","2.91501938319629"
"RANBP3L","EFCAB1","0.406016007846988","3.52865901858714"
"SLC30A8","EFCAB1","0.337108747518129","1.29290451658901"
"SBSPON","EFCAB1","0.781486299361457","7.7463428084806"
"CA3","EFCAB1","-0.364060447820663","3.44041025379317"
"CPA6","EFCAB1","0.332861315365135","1.24129673845764"
"PTCHD1","EFCAB1","0.808456935115696","7.49683098186627"
"OXGR1","EFCAB1","0.668682683938778","4.68639667901715"
"RIC3","EFCAB1","0.839656764043562","7.78614929698792"
"LMO1","EFCAB1","-0.287020165240694","0.735393979848588"
"GPD1","EFCAB1","-0.517665290789014","7.21897108596236"
"KLK2","EFCAB1","0.562925259877647","2.24221458936862"
"GNG4","EFCAB1","0.525391384918023","3.24241233736516"
"SCNN1B","EFCAB1","0.447273671708453","4.37830691120754"
"CAVIN2","EFCAB1","-0.351844668665989","4.43075805326976"
"LRP1B","EFCAB1","-0.266151866415115","2.08948169780925"
"RSPO1","EFCAB1","0.744329528170277","5.64241087156901"
"MUC15","EFCAB1","0.876177741030724","7.71944342650763"
"BNC1","EFCAB1","0.645887745258445","4.44017708195451"
"KRT6C","EFCAB1","0.557865705731253","2.31012748046846"
"SYT9","EFCAB1","0.767420536993182","4.94789436992378"
"TRH","EFCAB1","0.456310146893886","1.57051514055688"
"FUT3","EFCAB1","0.795199124579696","4.46853564443815"
"SMR3B","EFCAB1","0.510452020077714","2.01842861566166"
"UGT2B7","EFCAB1","0.646732619227378","2.84929528933863"
"KCNK3","EFCAB1","0.267645019347141","2.21513623336479"
"FGB","EFCAB1","0.31459428967345","1.1945308529158"
"KNDC1","EFCAB1","0.60589785749288","3.40931812815586"
"MYEOV","EFCAB1","0.258097672030406","2.43500032966359"
"AGR3","EFCAB1","0.814913651081354","7.45299516554347"
"FAM166C","EFCAB1","0.744084360894612","3.46451821180072"
"AC020659.1","EFCAB1","0.858181121649292","5.18381060075662"
"IGDCC3","EFCAB1","0.79582293644337","4.82358173395743"
"SLC26A9","EFCAB1","0.323278951382119","0.809985726755356"
"UGT8","EFCAB1","0.844484641610074","7.07829468095371"
"GRIK1-AS1","EFCAB1","0.803020781664939","5.14293817216649"
"LEP","EFCAB1","-0.355688109381525","4.46934478917269"
"PDZK1","EFCAB1","0.693956918285904","5.87151971775693"
"PHYHD1","EFCAB1","0.597554565615344","6.23160559850392"
"NRIP3","EFCAB1","0.702168355030302","6.11172453650798"
"DMRTA1","EFCAB1","-0.402578404696725","2.8105126861585"
"KLHDC7A","EFCAB1","0.526028252870395","4.60885064773178"
"ALOX15B","EFCAB1","0.637964573676139","6.02429619197749"
"NLRP8","EFCAB1","0.683179656295234","2.25890866364826"
"OR7E22P","EFCAB1","0.847448193757767","4.07386468842794"
"TPRXL","EFCAB1","0.574280692378689","2.49575132073476"
"OXTR","EFCAB1","0.884904332117337","11.1618855239786"
"MUC16","EFCAB1","0.792045453688695","7.28036770047908"
"C6orf223","EFCAB1","0.290721527076082","0.976984345352114"
"SYNM","EFCAB1","0.692614271063131","9.99886290665445"
"C17orf77","EFCAB1","0.382585097395654","0.898614317042783"
"MAGEB17","EFCAB1","0.586545155518108","1.74026106164566"
"TFDP3","EFCAB1","0.78718614592479","3.11532685528827"
"FAM3B","EFCAB1","0.791817250261723","7.05254939652044"
"KCNH8","EFCAB1","0.895395116458771","6.25955751706107"
"NELL2","EFCAB1","0.617778134526326","5.00627453544709"
"NPY2R","EFCAB1","0.767551228161056","6.17387772152416"
"MFSD6L","EFCAB1","0.792372392383359","4.53434466221652"
"C12orf56","EFCAB1","0.248912368920886","0.460056678814626"
"NAT8L","EFCAB1","-0.549281079888907","6.22501334325867"
"KRT5","EFCAB1","0.864654363247284","12.592812849847"
"SERPINA11","EFCAB1","0.771574490854853","5.27874900398174"
"AMTN","EFCAB1","0.417561472765797","0.737300217873005"
"NWD1","EFCAB1","0.84878922818517","5.62831558944235"
"NCCRP1","EFCAB1","0.776819448458813","5.24941314786977"
"INSYN2A","EFCAB1","0.543068482768322","2.77779966167602"
"C9orf152","EFCAB1","0.870439535154446","7.96275824283232"
"IL1RAPL2","EFCAB1","0.863824510123099","4.53387194998031"
"DPY19L2P1","EFCAB1","0.251367756262739","0.541268384025997"
"PTPRT","EFCAB1","0.81986567013657","8.57910307672613"
"MYBPC1","EFCAB1","0.676119962841893","6.75365661493466"
"ELOVL2","EFCAB1","0.60248107289841","5.50247232242491"
"CAPN8","EFCAB1","0.824953029012879","7.6676249337621"
"LDLRAD1","EFCAB1","0.648381820194549","2.26584019090982"
"AARD","EFCAB1","0.861677672820076","7.5829302086292"
"MT1A","EFCAB1","-0.464665135684473","2.97876826783472"
"IGKC","EFCAB1","0.817059648093914","12.6511785534314"
"IGKV5-2","EFCAB1","0.69375696434436","3.61197363965974"
"IGLV4-69","EFCAB1","0.759050330925333","6.04587063533688"
"IGLV10-54","EFCAB1","0.587148523850495","3.76275948674684"
"IGLV1-51","EFCAB1","0.728265148513911","3.01924236197628"
"IGLV2-18","EFCAB1","0.772038432923499","5.25460506018247"
"IGHV3-7","EFCAB1","0.766136195404872","7.30083098642527"
"IGHV3-15","EFCAB1","0.750155960828489","7.03614293288027"
"IGHV4-28","EFCAB1","0.766929234003382","4.52474676688096"
"IGHV3-49","EFCAB1","0.743640949615836","6.0037969828382"
"IGHV4-61","EFCAB1","0.670109430514092","3.9197319258445"
"IGHV3-66","EFCAB1","0.736867084473471","4.15760863464824"
"AL512378.1","EFCAB1","0.696391226919686","3.12743769461792"
"RAB6C","EFCAB1","0.732300674440551","4.31257241521522"
"IGHV3-64","EFCAB1","0.677097187083439","3.3384231336631"
"AC044784.1","EFCAB1","0.441074295268213","0.811409309361558"
"IGKV3D-15","EFCAB1","0.785756023096002","4.20955911083441"
"IGKV1D-27","EFCAB1","0.602377957705618","1.91015279256455"
"IGHV3-74","EFCAB1","0.756165642548028","6.91693460832635"
"AL133387.1","EFCAB1","0.563708511176265","1.02456164363602"
"LINC01671","EFCAB1","0.880289665475483","4.58665349411434"
"AL136366.1","EFCAB1","0.529049893810362","2.962082259427"
"IGHV3-72","EFCAB1","0.74565864647402","5.58058918914327"
"LINC01806","EFCAB1","0.623858817228695","3.42353532103235"
"HSD11B1-AS1","EFCAB1","-0.461009130270044","3.39480071704486"
"OR2S1P","EFCAB1","0.288371288035643","1.65548951489853"
"IGHV4-31","EFCAB1","0.703577922535115","4.85556253876957"
"LINC01198","EFCAB1","0.723841842510307","3.77525687201347"
"ZBED9","EFCAB1","0.804787389593873","6.22637664566313"
"IGHV3-43","EFCAB1","0.686794111630179","4.12395221442874"
"AL356311.1","EFCAB1","0.407293979991541","0.957014306800626"
"AC005064.1","EFCAB1","0.627570879788112","2.85849361655692"
"DPY19L2P4","EFCAB1","0.625296507169347","2.95853306032066"
"SULT1C2P1","EFCAB1","0.364895919695798","1.46309844883034"
"KCNMB2-AS1","EFCAB1","0.334579707661247","0.895040570253536"
"IGKV2D-30","EFCAB1","0.678257785617989","2.61985443561949"
"FAR2P3","EFCAB1","0.543504756106539","1.45524868643555"
"IGKV2-24","EFCAB1","0.773225453474926","6.02559282052564"
"SLC25A24P1","EFCAB1","0.292179986466966","0.61487425023017"
"IGKV2D-24","EFCAB1","0.683795643355127","2.76740269823596"
"ARHGDIG","EFCAB1","-0.353577435709897","1.49055422803912"
"PEG10","EFCAB1","0.7671051221505","9.45751494635027"
"IGKV1-39","EFCAB1","0.72457803272155","3.62312554374692"
"APELA","EFCAB1","0.750483439700914","3.31383031944856"
"LINC00992","EFCAB1","0.546308424715723","1.58751467776945"
"LINC00939","EFCAB1","0.856926525432677","3.47579507046515"
"PCDHA10","EFCAB1","0.472088542006689","3.4461160573999"
"IGLV2-5","EFCAB1","0.741065275960202","3.11855836248586"
"IGLV2-28","EFCAB1","0.709504588198132","4.14628963537788"
"AC011632.1","EFCAB1","0.782170472405533","3.438747255773"
"LINC01152","EFCAB1","0.837404148461803","6.75845056612656"
"MTRNR2L1","EFCAB1","-0.246708297476429","0.789999112097817"
"AP000851.1","EFCAB1","0.882125972788627","5.84864197516656"
"HP","EFCAB1","-0.402568781186821","2.44065599887071"
"AL121790.1","EFCAB1","0.729882220427459","3.33813057311979"
"AL133370.1","EFCAB1","0.771652341660303","3.9943814961476"
"TMEM179","EFCAB1","-0.396435931510542","1.16949140393194"
"AL121790.2","EFCAB1","0.570192209224525","1.53250384508878"
"AC013726.1","EFCAB1","0.815834725188868","4.39422365785903"
"FRRS1L","EFCAB1","0.622678129980143","3.69993446409761"
"AC237221.1","EFCAB1","-0.328927675545112","1.57335074289985"
"AL035425.3","EFCAB1","0.812705079404309","2.93850908422933"
"MSMB","EFCAB1","0.59081454270677","2.75607516123281"
"PNLIPRP2","EFCAB1","0.344542210606535","0.436367054972596"
"AC023421.1","EFCAB1","-0.336485791670081","1.89109758822606"
"LINC01929","EFCAB1","-0.453801396534279","1.36770987873035"
"AC010329.1","EFCAB1","0.902220952267608","7.152489369022"
"LINC01224","EFCAB1","0.503358289413754","1.2342285048226"
"IGHV3-30","EFCAB1","0.738602201289284","6.15300940439246"
"TBC1D3L","EFCAB1","0.247981159962797","1.28775966759204"
"IGHV2-70","EFCAB1","0.684071372215427","4.16669410045772"
"IGKV1D-13","EFCAB1","0.604079302170326","2.63854447766914"
"IGHV4-4","EFCAB1","0.549889847073634","4.04749947856858"
"FP325317.1","EFCAB1","-0.453533730059512","2.74343728722121"
"AC006329.1","EFCAB1","0.68508218941505","1.86392090399715"
"MAPT-IT1","EFCAB1","0.562765154823313","1.71056608786703"
"AL032819.2","EFCAB1","0.467978713241431","1.42669009515672"
"AC093642.3","EFCAB1","0.745754405751721","3.87272139239221"
"LINC01488","EFCAB1","0.313260862528826","0.699540015308127"
"AC093817.2","EFCAB1","0.851793831666005","3.49510920934821"
"AUXG01000058.1","EFCAB1","-0.277074645461848","2.96235235447169"
"AL591845.1","EFCAB1","0.728149742966342","5.67910235714419"
"AC011246.1","EFCAB1","0.563928913947428","2.05455943219654"
"AC106045.1","EFCAB1","0.696712056815787","2.63385377212629"
"AL450345.2","EFCAB1","0.573892098347708","2.98545739326275"
"AL078582.2","EFCAB1","0.593574333747388","3.20655200400996"
"CAMK2B","PTPRN","0.414696127432435","3.16033064803387"
"COL11A1","PTPRN","0.343138984455652","2.38338675381918"
"TUBA3D","PTPRN","0.305610384606562","1.45380362120185"
"SLC4A4","PTPRN","-0.421939987483827","3.74747840080063"
"NKAIN1","PTPRN","0.316433381658152","1.92758845468015"
"CEACAM6","PTPRN","0.270336119800335","2.00083491705054"
"TMPRSS11E","PTPRN","0.355445494922546","1.55908749322906"
"PGC","PTPRN","0.319982265952772","0.968864033387353"
"MISP","PTPRN","0.305188328396653","2.12876102623592"
"CHRDL1","PTPRN","-0.350968593005999","4.77413568891755"
"CRYM","PTPRN","0.503998517477738","2.88407402943893"
"AMH","PTPRN","0.263462778943378","0.952098343207278"
